Name,Team,G,PA,HR,R,RBI,BB,SO,SB,CS,AVG,BB/K,wOBA,Def,Off,wRC+,BB%+,K%+,OBP+,SLG+,ISO+,WPA,WPA/LI,Clutch,WAR,NameASCII,PlayerId,MLBAMID
"Jake Cronenworth","SDP",80,345,12,41,50,26,58,1,2,0.263843648,0.448275862,0.3361072302563799,-3.750653135124594,7.553717252931239,119.9883429311056,91.74947221184793,74.74144329662369,104.22811078312495,111.50756450344161,118.68325392021757,0.993495068512857,0.6866959806066006,0.37979341695880087,1.5859650844844047,"Jake Cronenworth",18036,630105
"Jazz Chisholm Jr.","MIA",79,327,10,36,37,27,83,14,6,0.260135135,0.325301204,0.3244738089779951,-0.4246991123072803,4.143445743132395,106.10609045302759,100.52297573187616,112.84515559389041,103.83822310427313,106.43283485550783,107.97700052729493,0.3577255511190742,0.15521788876503706,0.18339316401164724,1.5149606074448039,"Jazz Chisholm Jr.",20454,665862
"Brent Rooker","OAK",68,280,14,28,45,28,97,2,1,0.261044176,0.288659793,0.36065351749406493,-7.619822693057358,12.824458683010503,140.43389812093216,123.48128921358605,154.22881114020842,109.64030476118634,127.3787741311991,156.3240992430305,0.4019445081939921,0.48190837702713907,-0.08782200228094067,1.491946264736399,"Brent Rooker",19627,667670
"Andrés Giménez","CLE",73,320,5,39,37,15,44,14,3,0.24567474,0.34090909,0.288954275528839,8.027657957747579,-4.16903415802009,87.47811806770488,57.881854318868456,61.21452820869864,99.27503586117243,86.23095945779953,61.8237912995224,-0.3181987232528627,-0.7145755011588335,0.3994328284585303,1.4900630935412091,"Andres Gimenez",19950,665926
"Ryan Mountcastle","BAL",76,319,11,43,40,20,68,2,0,0.275510204,0.294117647,0.33608821417470713,-4.017141073476523,7.746827617871443,121.83689364457315,77.4177352395701,94.90083589110921,103.32707816100502,117.3002947858395,121.5447324376395,0.25111055170418695,0.42575736274011433,-0.14433548473638186,1.4733794811605505,"Ryan Mountcastle",18373,663624
"Ian Happ","CHC",76,319,10,40,42,42,87,7,2,0.227941176,0.48275862,0.32846704556507134,-1.8280440852977335,5.3311646897605796,113.36232751587421,160.29055547562677,121.24983325870946,107.43710437181105,101.23197139685031,115.15429532575703,1.1257220753468573,-0.26730938151013106,1.246562415289964,1.46507079066369,"Ian Happ",17919,664023
"Ryan Jeffers","MIN",66,260,13,32,41,20,54,2,0,0.236607142,0.37037037,0.3441195559317541,-1.9846884501166642,7.553211297459927,125.8183372775636,94.9856059475466,92.4639024405905,104.80552601405945,120.24350477318563,153.8300526494383,1.1515831557335332,0.9987859218381345,0.20912368229662048,1.4610786599514483,"Ryan Jeffers",24618,680777
"Logan O'Hoppe","LAA",68,258,10,35,34,15,65,1,1,0.268907563,0.23076923,0.3335149248750293,2.439015549607575,3.169321426793121,115.66056438564145,71.79144612597119,112.16192602480484,103.10634415941686,114.2280242756701,117.96988729087249,-0.2689046342857182,0.020485700573772192,-0.29220090657725567,1.458344386686182,"Logan O'Hoppe",24729,681351
"Bryan Reynolds","PIT",80,359,13,35,46,31,78,5,0,0.27863777,0.397435897,0.35130978130095497,-9.454450119286776,11.350930331125946,124.02764142965354,105.12755578297104,96.5945745044062,109.60956620301528,116.7359670273618,122.6993138673798,0.32657887460663915,1.1154191712557804,-0.7934824188965847,1.43824985858984,"Bryan Reynolds",19326,668804
"Teoscar Hernández","LAD",80,338,18,43,55,27,97,4,2,0.251633986,0.278350515,0.34389854967594147,-7.091164667159319,9.405693848363512,122.92038811672276,97.25151736187831,127.58734930700146,100.75697018469221,120.78929914862786,150.40561029966923,0.7001924691721797,0.7206289395689964,-0.03958151093950624,1.4085522265794646,"Teoscar Hernandez",13066,606192
"Taylor Ward","LAA",78,328,14,39,41,36,78,3,3,0.242105263,0.461538461,0.3321329620553226,-1.018983632326126,3.7191589275098877,114.69649758874976,135.52824356611404,105.86991572725191,105.41795672164811,111.28882375967206,127.62196937857641,0.060941574396565557,0.4719822071492672,-0.40875666021827717,1.3981806777967285,"Taylor Ward",17548,621493
"Josh Naylor","CLE",75,315,20,43,58,29,57,3,2,0.237410071,0.508771929,0.3409749284917097,-4.009937584865838,7.046256074544093,123.76808445390014,113.68118681664666,80.55937869048113,102.5874195972272,124.95687546756746,165.26585978301793,0.2457434641837608,0.8577846646658145,-0.6004906932677034,1.3883675614611168,"Josh Naylor",18839,647304
"Luis Rengifo","LAA",64,249,5,32,22,13,35,20,6,0.311688311,0.371428571,0.3464374857083444,-3.3642982887104154,8.570056140021771,124.67543197292996,64.46814254139393,62.57783051108431,115.96928655776422,108.97174024895943,77.34664797287148,0.4965850626322208,0.4011238244129345,0.09496931874170755,1.3861772878281626,"Luis Rengifo",19858,650859
"Dansby Swanson","CHC",71,276,8,31,26,24,74,5,3,0.216867469,0.324324324,0.28725436947562477,8.36385135166347,-4.2654276689068755,85.53158848415708,105.86477591000414,119.19971561003922,91.98184732611763,90.65790206410651,94.98506932582882,-0.46850412152707577,-0.5447311803818593,0.09326047104776986,1.3774344303454096,"Dansby Swanson",18314,621020
"Brenton Doyle","COL",76,310,6,44,25,25,81,18,3,0.258181818,0.308641975,0.30767691989675017,5.813368116505444,-2.9272348785490374,83.81385611284341,98.18104265568772,116.16516288336027,102.33355049292621,93.81326806097424,76.70686113777101,-0.804505804553628,-0.9605108760370058,0.13192776683388863,1.3704171604623274,"Brenton Doyle",25479,686668
"José Caballero","TBR",69,254,4,35,20,15,69,24,9,0.24347826,0.217391304,0.2915471707071577,5.52729102037847,-0.8010740112913948,92.3331975364635,72.9220210530045,120.93922524339217,98.74039132597674,88.65087981685275,69.35976649375185,-0.025535769760608673,-0.8199947706307285,0.7975363437837982,1.3539093939774527,"Jose Caballero",23401,676609
"Zach Neto","LAA",78,288,10,32,35,15,70,11,6,0.256603773,0.214285714,0.32507178031609035,0.6567075606435537,2.9283946839783033,109.77056849388718,64.3131710538051,108.2074991114793,100.21039396720413,111.13883861945733,117.9901223922273,-0.23817367397714406,-0.24838762520812452,0.019973286503340737,1.3526169533705277,"Zach Neto",31347,687263
"Bryson Stott","PHI",75,291,5,38,36,35,46,20,1,0.241935483,0.760869565,0.3096620806332292,0.763361515244469,2.462238272884851,98.03507806098108,146.42808465399645,70.2776811536482,106.86963089054184,90.02320023517643,77.32546489786426,1.1930702268145978,-0.14509608724620193,1.4002888911748252,1.3395585203792482,"Bryson Stott",26294,681082
"Anthony Santander","BAL",76,322,21,44,53,24,58,0,0,0.228373702,0.413793103,0.3385480196209428,-5.021380678284913,7.207795459690464,123.55287089353587,92.03574290732985,80.19068603566126,96.34296779815968,125.4268503035082,172.22341903031156,1.1553264483809471,0.9981117988936603,0.20267864583797257,1.3248195981155244,"Anthony Santander",14551,623993
"Michael Busch","CHC",76,269,9,34,28,33,91,1,1,0.259740259,0.362637362,0.3447556053079776,-2.9984086956828833,6.816893507062076,124.36192032133735,149.35197953976237,150.3978725149099,112.07081964188109,109.53472223807141,116.22251699163313,1.222872188227484,0.7980801626108587,0.38508897665365716,1.3243893168020309,"Michael Busch",26319,683737
"Blake Perkins","MIL",67,251,5,37,23,23,66,13,2,0.245535714,0.348484848,0.3040849789680238,4.100012662820518,-0.06507884076073611,94.2425849702836,111.55869890363923,116.90222991130352,102.40767828208025,89.70168879247595,74.19562424715657,-0.9424454611726105,-0.05907722160918638,-0.7888072930835013,1.2843345110132625,"Blake Perkins",19921,663368
"Jeremy Peña","HOU",78,322,5,37,31,13,53,10,4,0.28,0.245283018,0.3051620356019041,1.4314015693962574,0.33283577600092795,99.65683111519984,49.85269340594669,73.27769597531025,102.68329572745589,95.6553937894998,63.810984689288205,-1.6406518751755357,-0.9751908963080496,-0.6628783861015504,1.2813764189198922,"Jeremy Pena",21636,665161
